,Tile No,RA_Center,DEC_Center
53250,53250,299.72093023255815,31.900000000000375
53251,53251,300.55813953488376,31.900000000000375
53252,53252,301.3953488372093,31.900000000000375
53253,53253,302.2325581395349,31.900000000000375
53254,53254,303.0697674418605,31.900000000000375
53255,53255,303.90697674418607,31.900000000000375
53256,53256,304.74418604651163,31.900000000000375
53257,53257,305.58139534883725,31.900000000000375
53258,53258,306.4186046511628,31.900000000000375
53259,53259,307.25581395348837,31.900000000000375
53260,53260,308.093023255814,31.900000000000375
53261,53261,308.93023255813955,31.900000000000375
53262,53262,309.7674418604651,31.900000000000375
53263,53263,310.60465116279073,31.900000000000375
53264,53264,311.4418604651163,31.900000000000375
53265,53265,312.27906976744185,31.900000000000375
53266,53266,313.1162790697675,31.900000000000375
53267,53267,313.95348837209303,31.900000000000375
53268,53268,314.7906976744186,31.900000000000375
53269,53269,315.6279069767442,31.900000000000375
53270,53270,316.4651162790698,31.900000000000375
53271,53271,317.3023255813954,31.900000000000375
53272,53272,318.13953488372096,31.900000000000375
53273,53273,318.9767441860465,31.900000000000375
53274,53274,319.81395348837214,31.900000000000375
53275,53275,320.6511627906977,31.900000000000375
53276,53276,321.48837209302326,31.900000000000375
53277,53277,322.3255813953489,31.900000000000375
53278,53278,323.16279069767444,31.900000000000375
53279,53279,324.0,31.900000000000375
53280,53280,324.8372093023256,31.900000000000375
53281,53281,325.6744186046512,31.900000000000375
53282,53282,326.51162790697674,31.900000000000375
53283,53283,327.34883720930236,31.900000000000375
53284,53284,328.1860465116279,31.900000000000375
53285,53285,329.0232558139535,31.900000000000375
53286,53286,329.8604651162791,31.900000000000375
53287,53287,330.69767441860466,31.900000000000375
53288,53288,331.5348837209302,31.900000000000375
53289,53289,332.37209302325584,31.900000000000375
53290,53290,333.2093023255814,31.900000000000375
53291,53291,334.04651162790697,31.900000000000375
53292,53292,334.8837209302326,31.900000000000375
53293,53293,335.72093023255815,31.900000000000375
53294,53294,336.55813953488376,31.900000000000375
53295,53295,337.3953488372093,31.900000000000375
53296,53296,338.2325581395349,31.900000000000375
53297,53297,339.0697674418605,31.900000000000375
53298,53298,339.90697674418607,31.900000000000375
53299,53299,340.74418604651163,31.900000000000375
53300,53300,341.58139534883725,31.900000000000375
53301,53301,342.4186046511628,31.900000000000375
53302,53302,343.25581395348837,31.900000000000375
53303,53303,344.093023255814,31.900000000000375
53304,53304,344.93023255813955,31.900000000000375
53305,53305,345.7674418604651,31.900000000000375
53306,53306,346.60465116279073,31.900000000000375
53307,53307,347.4418604651163,31.900000000000375
53308,53308,348.27906976744185,31.900000000000375
53309,53309,349.1162790697675,31.900000000000375
53310,53310,349.95348837209303,31.900000000000375
53311,53311,350.7906976744186,31.900000000000375
53312,53312,351.6279069767442,31.900000000000375
53313,53313,352.4651162790698,31.900000000000375
53314,53314,353.3023255813954,31.900000000000375
53315,53315,354.13953488372096,31.900000000000375
53316,53316,354.9767441860465,31.900000000000375
53317,53317,355.81395348837214,31.900000000000375
53318,53318,356.6511627906977,31.900000000000375
53319,53319,357.48837209302326,31.900000000000375
53320,53320,358.3255813953489,31.900000000000375
53321,53321,359.16279069767444,31.900000000000375
53322,53322,360.0,31.900000000000375
53323,53323,0.0,32.49000000000038
53324,53324,0.8430913348946136,32.49000000000038
53325,53325,1.6861826697892273,32.49000000000038
53326,53326,2.529274004683841,32.49000000000038
53327,53327,3.3723653395784545,32.49000000000038
53328,53328,4.215456674473068,32.49000000000038
53329,53329,5.058548009367682,32.49000000000038
53330,53330,5.901639344262295,32.49000000000038
53331,53331,6.744730679156909,32.49000000000038
53332,53332,7.587822014051523,32.49000000000038
53333,53333,8.430913348946136,32.49000000000038
53334,53334,9.27400468384075,32.49000000000038
53335,53335,10.117096018735364,32.49000000000038
53336,53336,10.960187353629976,32.49000000000038
53337,53337,11.80327868852459,32.49000000000038
53338,53338,12.646370023419205,32.49000000000038
53339,53339,13.489461358313818,32.49000000000038
53340,53340,14.33255269320843,32.49000000000038
53341,53341,15.175644028103045,32.49000000000038
53342,53342,16.01873536299766,32.49000000000038
53343,53343,16.861826697892273,32.49000000000038
53344,53344,17.704918032786885,32.49000000000038
53345,53345,18.5480093676815,32.49000000000038
53346,53346,19.391100702576114,32.49000000000038
53347,53347,20.234192037470727,32.49000000000038
53348,53348,21.07728337236534,32.49000000000038
53349,53349,21.920374707259953,32.49000000000038
53350,53350,22.76346604215457,32.49000000000038
53351,53351,23.60655737704918,32.49000000000038
53352,53352,24.449648711943794,32.49000000000038
53353,53353,25.29274004683841,32.49000000000038
53354,53354,26.135831381733023,32.49000000000038
53355,53355,26.978922716627636,32.49000000000038
53356,53356,27.82201405152225,32.49000000000038
53357,53357,28.66510538641686,32.49000000000038
53358,53358,29.508196721311478,32.49000000000038
53359,53359,30.35128805620609,32.49000000000038
53360,53360,31.194379391100703,32.49000000000038
53361,53361,32.03747072599532,32.49000000000038
53362,53362,32.88056206088993,32.49000000000038
53363,53363,33.723653395784545,32.49000000000038
53364,53364,34.56674473067916,32.49000000000038
53365,53365,35.40983606557377,32.49000000000038
53366,53366,36.25292740046839,32.49000000000038
53367,53367,37.096018735363,32.49000000000038
53368,53368,37.93911007025761,32.49000000000038
53369,53369,38.78220140515223,32.49000000000038
53370,53370,39.62529274004684,32.49000000000038
53371,53371,40.468384074941454,32.49000000000038
53372,53372,41.31147540983607,32.49000000000038
53373,53373,42.15456674473068,32.49000000000038
53374,53374,42.997658079625296,32.49000000000038
53375,53375,43.840749414519905,32.49000000000038
53376,53376,44.68384074941452,32.49000000000038
53377,53377,45.52693208430914,32.49000000000038
53378,53378,46.37002341920375,32.49000000000038
53379,53379,47.21311475409836,32.49000000000038
53380,53380,48.05620608899298,32.49000000000038
53381,53381,48.89929742388759,32.49000000000038
53382,53382,49.742388758782205,32.49000000000038
53383,53383,50.58548009367682,32.49000000000038
53384,53384,51.42857142857143,32.49000000000038
53385,53385,52.27166276346605,32.49000000000038
53386,53386,53.114754098360656,32.49000000000038
53387,53387,53.95784543325527,32.49000000000038
53388,53388,54.80093676814989,32.49000000000038
53389,53389,55.6440281030445,32.49000000000038
53390,53390,56.487119437939114,32.49000000000038
53391,53391,57.33021077283372,32.49000000000038
53392,53392,58.17330210772834,32.49000000000038
53393,53393,59.016393442622956,32.49000000000038
53394,53394,59.859484777517565,32.49000000000038
53395,53395,60.70257611241218,32.49000000000038
53396,53396,61.5456674473068,32.49000000000038
53397,53397,62.38875878220141,32.49000000000038
53398,53398,63.23185011709602,32.49000000000038
53399,53399,64.07494145199064,32.49000000000038
53400,53400,64.91803278688525,32.49000000000038
53401,53401,65.76112412177986,32.49000000000038
53402,53402,66.60421545667448,32.49000000000038
53403,53403,67.44730679156909,32.49000000000038
53404,53404,68.2903981264637,32.49000000000038
53405,53405,69.13348946135832,32.49000000000038
53406,53406,69.97658079625293,32.49000000000038
53407,53407,70.81967213114754,32.49000000000038
53408,53408,71.66276346604216,32.49000000000038
53409,53409,72.50585480093677,32.49000000000038
53410,53410,73.34894613583138,32.49000000000038
53411,53411,74.192037470726,32.49000000000038
53412,53412,75.03512880562062,32.49000000000038
53413,53413,75.87822014051523,32.49000000000038
53414,53414,76.72131147540983,32.49000000000038
53415,53415,77.56440281030446,32.49000000000038
53416,53416,78.40749414519907,32.49000000000038
53417,53417,79.25058548009368,32.49000000000038
53418,53418,80.0936768149883,32.49000000000038
53419,53419,80.93676814988291,32.49000000000038
53420,53420,81.77985948477752,32.49000000000038
53421,53421,82.62295081967214,32.49000000000038
53422,53422,83.46604215456675,32.49000000000038
53423,53423,84.30913348946136,32.49000000000038
53424,53424,85.15222482435598,32.49000000000038
53425,53425,85.99531615925059,32.49000000000038
53426,53426,86.8384074941452,32.49000000000038
53427,53427,87.68149882903981,32.49000000000038
53428,53428,88.52459016393443,32.49000000000038
53429,53429,89.36768149882904,32.49000000000038
53430,53430,90.21077283372365,32.49000000000038
53431,53431,91.05386416861828,32.49000000000038
53432,53432,91.89695550351288,32.49000000000038
53433,53433,92.7400468384075,32.49000000000038
53434,53434,93.58313817330212,32.49000000000038
53435,53435,94.42622950819673,32.49000000000038
53436,53436,95.26932084309134,32.49000000000038
53437,53437,96.11241217798596,32.49000000000038
53438,53438,96.95550351288057,32.49000000000038
53439,53439,97.79859484777518,32.49000000000038
53440,53440,98.6416861826698,32.49000000000038
53441,53441,99.48477751756441,32.49000000000038
53442,53442,100.32786885245902,32.49000000000038
53443,53443,101.17096018735364,32.49000000000038
53444,53444,102.01405152224825,32.49000000000038
53445,53445,102.85714285714286,32.49000000000038
53446,53446,103.70023419203747,32.49000000000038
53447,53447,104.5433255269321,32.49000000000038
53448,53448,105.3864168618267,32.49000000000038
53449,53449,106.22950819672131,32.49000000000038
53450,53450,107.07259953161594,32.49000000000038
53451,53451,107.91569086651054,32.49000000000038
53452,53452,108.75878220140515,32.49000000000038
53453,53453,109.60187353629978,32.49000000000038
53454,53454,110.44496487119439,32.49000000000038
53455,53455,111.288056206089,32.49000000000038
53456,53456,112.13114754098362,32.49000000000038
53457,53457,112.97423887587823,32.49000000000038
53458,53458,113.81733021077284,32.49000000000038
53459,53459,114.66042154566745,32.49000000000038
53460,53460,115.50351288056207,32.49000000000038
53461,53461,116.34660421545668,32.49000000000038
53462,53462,117.18969555035129,32.49000000000038
53463,53463,118.03278688524591,32.49000000000038
53464,53464,118.87587822014052,32.49000000000038
53465,53465,119.71896955503513,32.49000000000038
53466,53466,120.56206088992975,32.49000000000038
53467,53467,121.40515222482436,32.49000000000038
53468,53468,122.24824355971897,32.49000000000038
53469,53469,123.0913348946136,32.49000000000038
53470,53470,123.9344262295082,32.49000000000038
53471,53471,124.77751756440281,32.49000000000038
53472,53472,125.62060889929744,32.49000000000038
53473,53473,126.46370023419205,32.49000000000038
53474,53474,127.30679156908666,32.49000000000038
53475,53475,128.14988290398128,32.49000000000038
53476,53476,128.9929742388759,32.49000000000038
53477,53477,129.8360655737705,32.49000000000038
53478,53478,130.6791569086651,32.49000000000038
53479,53479,131.52224824355972,32.49000000000038
53480,53480,132.36533957845435,32.49000000000038
53481,53481,133.20843091334896,32.49000000000038
53482,53482,134.05152224824357,32.49000000000038
53483,53483,134.89461358313818,32.49000000000038
53484,53484,135.7377049180328,32.49000000000038
53485,53485,136.5807962529274,32.49000000000038
53486,53486,137.423887587822,32.49000000000038
53487,53487,138.26697892271665,32.49000000000038
53488,53488,139.11007025761126,32.49000000000038
53489,53489,139.95316159250586,32.49000000000038
53490,53490,140.79625292740047,32.49000000000038
53491,53491,141.63934426229508,32.49000000000038
53492,53492,142.4824355971897,32.49000000000038
53493,53493,143.32552693208433,32.49000000000038
53494,53494,144.16861826697894,32.49000000000038
53495,53495,145.01170960187355,32.49000000000038
53496,53496,145.85480093676816,32.49000000000038
53497,53497,146.69789227166277,32.49000000000038
53498,53498,147.54098360655738,32.49000000000038
53499,53499,148.384074941452,32.49000000000038
53500,53500,149.22716627634662,32.49000000000038
53501,53501,150.07025761124123,32.49000000000038
53502,53502,150.91334894613584,32.49000000000038
53503,53503,151.75644028103045,32.49000000000038
53504,53504,152.59953161592506,32.49000000000038
53505,53505,153.44262295081967,32.49000000000038
53506,53506,154.2857142857143,32.49000000000038
53507,53507,155.12880562060892,32.49000000000038
53508,53508,155.97189695550352,32.49000000000038
53509,53509,156.81498829039813,32.49000000000038
53510,53510,157.65807962529274,32.49000000000038
53511,53511,158.50117096018735,32.49000000000038
53512,53512,159.344262295082,32.49000000000038
53513,53513,160.1873536299766,32.49000000000038
53514,53514,161.0304449648712,32.49000000000038
53515,53515,161.87353629976582,32.49000000000038
53516,53516,162.71662763466043,32.49000000000038
53517,53517,163.55971896955504,32.49000000000038
53518,53518,164.40281030444964,32.49000000000038
53519,53519,165.24590163934428,32.49000000000038
53520,53520,166.0889929742389,32.49000000000038
53521,53521,166.9320843091335,32.49000000000038
53522,53522,167.7751756440281,32.49000000000038
53523,53523,168.61826697892272,32.49000000000038
53524,53524,169.46135831381733,32.49000000000038
53525,53525,170.30444964871197,32.49000000000038
53526,53526,171.14754098360658,32.49000000000038
53527,53527,171.99063231850118,32.49000000000038
53528,53528,172.8337236533958,32.49000000000038
53529,53529,173.6768149882904,32.49000000000038
53530,53530,174.519906323185,32.49000000000038
53531,53531,175.36299765807962,32.49000000000038
53532,53532,176.20608899297426,32.49000000000038
53533,53533,177.04918032786887,32.49000000000038
53534,53534,177.89227166276348,32.49000000000038
53535,53535,178.7353629976581,32.49000000000038
53536,53536,179.5784543325527,32.49000000000038
53537,53537,180.4215456674473,32.49000000000038
53538,53538,181.26463700234194,32.49000000000038
53539,53539,182.10772833723655,32.49000000000038
53540,53540,182.95081967213116,32.49000000000038
53541,53541,183.79391100702577,32.49000000000038
53542,53542,184.63700234192038,32.49000000000038
53543,53543,185.480093676815,32.49000000000038
53544,53544,186.32318501170963,32.49000000000038
53545,53545,187.16627634660423,32.49000000000038
53546,53546,188.00936768149884,32.49000000000038
53547,53547,188.85245901639345,32.49000000000038
53548,53548,189.69555035128806,32.49000000000038
53549,53549,190.53864168618267,32.49000000000038
53550,53550,191.38173302107728,32.49000000000038
53551,53551,192.22482435597192,32.49000000000038
53552,53552,193.06791569086653,32.49000000000038
53553,53553,193.91100702576114,32.49000000000038
53554,53554,194.75409836065575,32.49000000000038
53555,53555,195.59718969555036,32.49000000000038
53556,53556,196.44028103044496,32.49000000000038
53557,53557,197.2833723653396,32.49000000000038
53558,53558,198.1264637002342,32.49000000000038
53559,53559,198.96955503512882,32.49000000000038
53560,53560,199.81264637002343,32.49000000000038
53561,53561,200.65573770491804,32.49000000000038
53562,53562,201.49882903981265,32.49000000000038
53563,53563,202.34192037470729,32.49000000000038
53564,53564,203.1850117096019,32.49000000000038
53565,53565,204.0281030444965,32.49000000000038
53566,53566,204.8711943793911,32.49000000000038
53567,53567,205.71428571428572,32.49000000000038
53568,53568,206.55737704918033,32.49000000000038
53569,53569,207.40046838407494,32.49000000000038
53570,53570,208.24355971896958,32.49000000000038
53571,53571,209.0866510538642,32.49000000000038
53572,53572,209.9297423887588,32.49000000000038
53573,53573,210.7728337236534,32.49000000000038
53574,53574,211.61592505854802,32.49000000000038
53575,53575,212.45901639344262,32.49000000000038
53576,53576,213.30210772833726,32.49000000000038
53577,53577,214.14519906323187,32.49000000000038
53578,53578,214.98829039812648,32.49000000000038
53579,53579,215.8313817330211,32.49000000000038
53580,53580,216.6744730679157,32.49000000000038
53581,53581,217.5175644028103,32.49000000000038
53582,53582,218.36065573770492,32.49000000000038
53583,53583,219.20374707259955,32.49000000000038
53584,53584,220.04683840749416,32.49000000000038
53585,53585,220.88992974238877,32.49000000000038
53586,53586,221.73302107728338,32.49000000000038
53587,53587,222.576112412178,32.49000000000038
53588,53588,223.4192037470726,32.49000000000038
53589,53589,224.26229508196724,32.49000000000038
53590,53590,225.10538641686185,32.49000000000038
53591,53591,225.94847775175646,32.49000000000038
53592,53592,226.79156908665107,32.49000000000038
53593,53593,227.63466042154568,32.49000000000038
53594,53594,228.47775175644028,32.49000000000038
53595,53595,229.3208430913349,32.49000000000038
53596,53596,230.16393442622953,32.49000000000038
53597,53597,231.00702576112414,32.49000000000038
53598,53598,231.85011709601875,32.49000000000038
53599,53599,232.69320843091336,32.49000000000038
53600,53600,233.53629976580797,32.49000000000038
53601,53601,234.37939110070258,32.49000000000038
53602,53602,235.22248243559721,32.49000000000038
53603,53603,236.06557377049182,32.49000000000038
53604,53604,236.90866510538643,32.49000000000038
53605,53605,237.75175644028104,32.49000000000038
53606,53606,238.59484777517565,32.49000000000038
53607,53607,239.43793911007026,32.49000000000038
53608,53608,240.2810304449649,32.49000000000038
53609,53609,241.1241217798595,32.49000000000038
53610,53610,241.96721311475412,32.49000000000038
53611,53611,242.81030444964873,32.49000000000038
53612,53612,243.65339578454333,32.49000000000038
53613,53613,244.49648711943794,32.49000000000038
53614,53614,245.33957845433255,32.49000000000038
53615,53615,246.1826697892272,32.49000000000038
53616,53616,247.0257611241218,32.49000000000038
53617,53617,247.8688524590164,32.49000000000038
53618,53618,248.71194379391102,32.49000000000038
53619,53619,249.55503512880563,32.49000000000038
53620,53620,250.39812646370024,32.49000000000038
53621,53621,251.24121779859487,32.49000000000038
53622,53622,252.08430913348948,32.49000000000038
53623,53623,252.9274004683841,32.49000000000038
53624,53624,253.7704918032787,32.49000000000038
53625,53625,254.6135831381733,32.49000000000038
53626,53626,255.45667447306792,32.49000000000038
53627,53627,256.29976580796256,32.49000000000038
53628,53628,257.14285714285717,32.49000000000038
53629,53629,257.9859484777518,32.49000000000038
53630,53630,258.8290398126464,32.49000000000038
53631,53631,259.672131147541,32.49000000000038
53632,53632,260.5152224824356,32.49000000000038
53633,53633,261.3583138173302,32.49000000000038
53634,53634,262.2014051522248,32.49000000000038
53635,53635,263.04449648711943,32.49000000000038
53636,53636,263.88758782201404,32.49000000000038
53637,53637,264.7306791569087,32.49000000000038
53638,53638,265.5737704918033,32.49000000000038
53639,53639,266.4168618266979,32.49000000000038
53640,53640,267.25995316159253,32.49000000000038
53641,53641,268.10304449648714,32.49000000000038
53642,53642,268.94613583138175,32.49000000000038
53643,53643,269.78922716627636,32.49000000000038
53644,53644,270.63231850117097,32.49000000000038
53645,53645,271.4754098360656,32.49000000000038
53646,53646,272.3185011709602,32.49000000000038
53647,53647,273.1615925058548,32.49000000000038
53648,53648,274.0046838407494,32.49000000000038
53649,53649,274.847775175644,32.49000000000038
53650,53650,275.6908665105387,32.49000000000038
53651,53651,276.5339578454333,32.49000000000038
53652,53652,277.3770491803279,32.49000000000038
53653,53653,278.2201405152225,32.49000000000038
53654,53654,279.0632318501171,32.49000000000038
53655,53655,279.90632318501173,32.49000000000038
53656,53656,280.74941451990634,32.49000000000038
53657,53657,281.59250585480095,32.49000000000038
53658,53658,282.43559718969556,32.49000000000038
53659,53659,283.27868852459017,32.49000000000038
53660,53660,284.1217798594848,32.49000000000038
53661,53661,284.9648711943794,32.49000000000038
53662,53662,285.807962529274,32.49000000000038
53663,53663,286.65105386416866,32.49000000000038
53664,53664,287.49414519906327,32.49000000000038
53665,53665,288.3372365339579,32.49000000000038
53666,53666,289.1803278688525,32.49000000000038
53667,53667,290.0234192037471,32.49000000000038
53668,53668,290.8665105386417,32.49000000000038
53669,53669,291.7096018735363,32.49000000000038
53670,53670,292.5526932084309,32.49000000000038
53671,53671,293.39578454332553,32.49000000000038
53672,53672,294.23887587822014,32.49000000000038
53673,53673,295.08196721311475,32.49000000000038
53674,53674,295.92505854800936,32.49000000000038
53675,53675,296.768149882904,32.49000000000038
53676,53676,297.61124121779864,32.49000000000038
53677,53677,298.45433255269324,32.49000000000038
53678,53678,299.29742388758785,32.49000000000038
53679,53679,300.14051522248246,32.49000000000038
53680,53680,300.9836065573771,32.49000000000038
53681,53681,301.8266978922717,32.49000000000038
53682,53682,302.6697892271663,32.49000000000038
53683,53683,303.5128805620609,32.49000000000038
53684,53684,304.3559718969555,32.49000000000038
53685,53685,305.1990632318501,32.49000000000038
53686,53686,306.0421545667447,32.49000000000038
53687,53687,306.88524590163934,32.49000000000038
53688,53688,307.728337236534,32.49000000000038
53689,53689,308.5714285714286,32.49000000000038
53690,53690,309.4145199063232,32.49000000000038
53691,53691,310.25761124121783,32.49000000000038
53692,53692,311.10070257611244,32.49000000000038
53693,53693,311.94379391100705,32.49000000000038
53694,53694,312.78688524590166,32.49000000000038
53695,53695,313.62997658079627,32.49000000000038
53696,53696,314.4730679156909,32.49000000000038
53697,53697,315.3161592505855,32.49000000000038
53698,53698,316.1592505854801,32.49000000000038
53699,53699,317.0023419203747,32.49000000000038
53700,53700,317.8454332552693,32.49000000000038
53701,53701,318.688524590164,32.49000000000038
53702,53702,319.5316159250586,32.49000000000038
53703,53703,320.3747072599532,32.49000000000038
53704,53704,321.2177985948478,32.49000000000038
53705,53705,322.0608899297424,32.49000000000038
53706,53706,322.903981264637,32.49000000000038
53707,53707,323.74707259953163,32.49000000000038
53708,53708,324.59016393442624,32.49000000000038
53709,53709,325.43325526932085,32.49000000000038
53710,53710,326.27634660421546,32.49000000000038
53711,53711,327.11943793911007,32.49000000000038
53712,53712,327.9625292740047,32.49000000000038
53713,53713,328.8056206088993,32.49000000000038
53714,53714,329.64871194379396,32.49000000000038
53715,53715,330.49180327868856,32.49000000000038
53716,53716,331.3348946135832,32.49000000000038
53717,53717,332.1779859484778,32.49000000000038
53718,53718,333.0210772833724,32.49000000000038
53719,53719,333.864168618267,32.49000000000038
53720,53720,334.7072599531616,32.49000000000038
53721,53721,335.5503512880562,32.49000000000038
53722,53722,336.39344262295083,32.49000000000038
53723,53723,337.23653395784544,32.49000000000038
53724,53724,338.07962529274005,32.49000000000038
53725,53725,338.92271662763466,32.49000000000038
53726,53726,339.76580796252927,32.49000000000038
53727,53727,340.60889929742393,32.49000000000038
53728,53728,341.45199063231854,32.49000000000038
53729,53729,342.29508196721315,32.49000000000038
53730,53730,343.13817330210776,32.49000000000038
53731,53731,343.98126463700237,32.49000000000038
53732,53732,344.824355971897,32.49000000000038
53733,53733,345.6674473067916,32.49000000000038
53734,53734,346.5105386416862,32.49000000000038
53735,53735,347.3536299765808,32.49000000000038
53736,53736,348.1967213114754,32.49000000000038
53737,53737,349.03981264637,32.49000000000038
53738,53738,349.88290398126463,32.49000000000038
53739,53739,350.72599531615924,32.49000000000038
53740,53740,351.5690866510539,32.49000000000038
53741,53741,352.4121779859485,32.49000000000038
53742,53742,353.2552693208431,32.49000000000038
53743,53743,354.09836065573774,32.49000000000038
53744,53744,354.94145199063234,32.49000000000038
53745,53745,355.78454332552695,32.49000000000038
53746,53746,356.62763466042156,32.49000000000038
53747,53747,357.4707259953162,32.49000000000038
53748,53748,358.3138173302108,32.49000000000038
53749,53749,359.1569086651054,32.49000000000038
53750,53750,360.0,32.49000000000038
53751,53751,0.0,33.08000000000038
53752,53752,0.8490566037735849,33.08000000000038
53753,53753,1.6981132075471699,33.08000000000038
53754,53754,2.547169811320755,33.08000000000038
53755,53755,3.3962264150943398,33.08000000000038
53756,53756,4.245283018867925,33.08000000000038
53757,53757,5.09433962264151,33.08000000000038
53758,53758,5.943396226415095,33.08000000000038
53759,53759,6.7924528301886795,33.08000000000038
53760,53760,7.6415094339622645,33.08000000000038
53761,53761,8.49056603773585,33.08000000000038
53762,53762,9.339622641509434,33.08000000000038
53763,53763,10.18867924528302,33.08000000000038
53764,53764,11.037735849056604,33.08000000000038
53765,53765,11.88679245283019,33.08000000000038
53766,53766,12.735849056603774,33.08000000000038
53767,53767,13.584905660377359,33.08000000000038
53768,53768,14.433962264150944,33.08000000000038
53769,53769,15.283018867924529,33.08000000000038
53770,53770,16.132075471698116,33.08000000000038
53771,53771,16.9811320754717,33.08000000000038
53772,53772,17.830188679245282,33.08000000000038
53773,53773,18.67924528301887,33.08000000000038
53774,53774,19.528301886792455,33.08000000000038
53775,53775,20.37735849056604,33.08000000000038
53776,53776,21.22641509433962,33.08000000000038
53777,53777,22.07547169811321,33.08000000000038
53778,53778,22.924528301886795,33.08000000000038
53779,53779,23.77358490566038,33.08000000000038
53780,53780,24.62264150943396,33.08000000000038
53781,53781,25.471698113207548,33.08000000000038
53782,53782,26.320754716981135,33.08000000000038
53783,53783,27.169811320754718,33.08000000000038
53784,53784,28.0188679245283,33.08000000000038
53785,53785,28.867924528301888,33.08000000000038
53786,53786,29.716981132075475,33.08000000000038
53787,53787,30.566037735849058,33.08000000000038
53788,53788,31.41509433962264,33.08000000000038
53789,53789,32.26415094339623,33.08000000000038
53790,53790,33.113207547169814,33.08000000000038
53791,53791,33.9622641509434,33.08000000000038
53792,53792,34.81132075471698,33.08000000000038
53793,53793,35.660377358490564,33.08000000000038
53794,53794,36.509433962264154,33.08000000000038
53795,53795,37.35849056603774,33.08000000000038
53796,53796,38.20754716981132,33.08000000000038
53797,53797,39.05660377358491,33.08000000000038
53798,53798,39.905660377358494,33.08000000000038
53799,53799,40.75471698113208,33.08000000000038
53800,53800,41.60377358490566,33.08000000000038
53801,53801,42.45283018867924,33.08000000000038
53802,53802,43.301886792452834,33.08000000000038
53803,53803,44.15094339622642,33.08000000000038
53804,53804,45.0,33.08000000000038
53805,53805,45.84905660377359,33.08000000000038
53806,53806,46.69811320754717,33.08000000000038
53807,53807,47.54716981132076,33.08000000000038
53808,53808,48.39622641509434,33.08000000000038
53809,53809,49.24528301886792,33.08000000000038
53810,53810,50.09433962264151,33.08000000000038
53811,53811,50.943396226415096,33.08000000000038
53812,53812,51.79245283018868,33.08000000000038
53813,53813,52.64150943396227,33.08000000000038
53814,53814,53.49056603773585,33.08000000000038
53815,53815,54.339622641509436,33.08000000000038
53816,53816,55.18867924528302,33.08000000000038
53817,53817,56.0377358490566,33.08000000000038
53818,53818,56.88679245283019,33.08000000000038
53819,53819,57.735849056603776,33.08000000000038
53820,53820,58.58490566037736,33.08000000000038
53821,53821,59.43396226415095,33.08000000000038
53822,53822,60.28301886792453,33.08000000000038
53823,53823,61.132075471698116,33.08000000000038
53824,53824,61.9811320754717,33.08000000000038
53825,53825,62.83018867924528,33.08000000000038
53826,53826,63.67924528301887,33.08000000000038
53827,53827,64.52830188679246,33.08000000000038
53828,53828,65.37735849056604,33.08000000000038
53829,53829,66.22641509433963,33.08000000000038
53830,53830,67.0754716981132,33.08000000000038
53831,53831,67.9245283018868,33.08000000000038
53832,53832,68.77358490566039,33.08000000000038
53833,53833,69.62264150943396,33.08000000000038
53834,53834,70.47169811320755,33.08000000000038
53835,53835,71.32075471698113,33.08000000000038
53836,53836,72.16981132075472,33.08000000000038
53837,53837,73.01886792452831,33.08000000000038
53838,53838,73.86792452830188,33.08000000000038
53839,53839,74.71698113207547,33.08000000000038
53840,53840,75.56603773584906,33.08000000000038
53841,53841,76.41509433962264,33.08000000000038
53842,53842,77.26415094339623,33.08000000000038
53843,53843,78.11320754716982,33.08000000000038
53844,53844,78.9622641509434,33.08000000000038
53845,53845,79.81132075471699,33.08000000000038
53846,53846,80.66037735849056,33.08000000000038
53847,53847,81.50943396226415,33.08000000000038
53848,53848,82.35849056603774,33.08000000000038
53849,53849,83.20754716981132,33.08000000000038
53850,53850,84.05660377358491,33.08000000000038
53851,53851,84.90566037735849,33.08000000000038
53852,53852,85.75471698113208,33.08000000000038
53853,53853,86.60377358490567,33.08000000000038
53854,53854,87.45283018867924,33.08000000000038
53855,53855,88.30188679245283,33.08000000000038
53856,53856,89.15094339622642,33.08000000000038
53857,53857,90.0,33.08000000000038
53858,53858,90.84905660377359,33.08000000000038
53859,53859,91.69811320754718,33.08000000000038
53860,53860,92.54716981132076,33.08000000000038
53861,53861,93.39622641509435,33.08000000000038
53862,53862,94.24528301886792,33.08000000000038
53863,53863,95.09433962264151,33.08000000000038
53864,53864,95.9433962264151,33.08000000000038
53865,53865,96.79245283018868,33.08000000000038
53866,53866,97.64150943396227,33.08000000000038
53867,53867,98.49056603773585,33.08000000000038
53868,53868,99.33962264150944,33.08000000000038
53869,53869,100.18867924528303,33.08000000000038
53870,53870,101.0377358490566,33.08000000000038
53871,53871,101.88679245283019,33.08000000000038
53872,53872,102.73584905660378,33.08000000000038
53873,53873,103.58490566037736,33.08000000000038
53874,53874,104.43396226415095,33.08000000000038
53875,53875,105.28301886792454,33.08000000000038
53876,53876,106.13207547169812,33.08000000000038
53877,53877,106.9811320754717,33.08000000000038
53878,53878,107.83018867924528,33.08000000000038
53879,53879,108.67924528301887,33.08000000000038
53880,53880,109.52830188679246,33.08000000000038
53881,53881,110.37735849056604,33.08000000000038
53882,53882,111.22641509433963,33.08000000000038
53883,53883,112.0754716981132,33.08000000000038
53884,53884,112.9245283018868,33.08000000000038
53885,53885,113.77358490566039,33.08000000000038
53886,53886,114.62264150943396,33.08000000000038
